ImageID,ans,HumanID
../input/data/train/images/001505_female_Asian_24/mask3.jpg,3,770
../input/data/train/images/001505_female_Asian_24/normal.jpg,15,770
../input/data/train/images/001506_female_Asian_53/incorrect_mask.jpg,10,771
../input/data/train/images/001506_female_Asian_53/mask3.jpg,4,771
../input/data/train/images/001506_female_Asian_53/normal.jpg,16,771
../input/data/train/images/001508_male_Asian_18/incorrect_mask.jpg,6,772
../input/data/train/images/001508_male_Asian_18/mask3.jpg,0,772
../input/data/train/images/001508_male_Asian_18/normal.jpg,12,772
../input/data/train/images/001509_female_Asian_60/incorrect_mask.jpg,11,773
../input/data/train/images/001509_female_Asian_60/mask1.jpg,5,773
../input/data/train/images/001509_female_Asian_60/mask2.jpg,5,773
../input/data/train/images/001509_female_Asian_60/mask3.jpg,5,773
../input/data/train/images/001509_female_Asian_60/mask4.jpg,5,773
../input/data/train/images/001509_female_Asian_60/mask5.jpg,5,773
../input/data/train/images/001509_female_Asian_60/normal.jpg,17,773
../input/data/train/images/001510_female_Asian_18/incorrect_mask.jpg,9,774
../input/data/train/images/001510_female_Asian_18/mask2.jpg,3,774
../input/data/train/images/001510_female_Asian_18/normal.jpg,15,774
../input/data/train/images/001511_female_Asian_20/incorrect_mask.jpg,9,775
../input/data/train/images/001511_female_Asian_20/mask4.jpg,3,775
../input/data/train/images/001511_female_Asian_20/normal.jpg,15,775
../input/data/train/images/001512_female_Asian_18/incorrect_mask.jpg,9,776
../input/data/train/images/001512_female_Asian_18/mask1.jpg,3,776
../input/data/train/images/001512_female_Asian_18/normal.jpg,15,776
../input/data/train/images/001513_male_Asian_22/incorrect_mask.jpg,6,777
../input/data/train/images/001513_male_Asian_22/mask2.jpg,0,777
../input/data/train/images/001513_male_Asian_22/normal.jpg,12,777
../input/data/train/images/001514_female_Asian_22/incorrect_mask.jpg,9,778
../input/data/train/images/001514_female_Asian_22/mask2.jpg,3,778
../input/data/train/images/001514_female_Asian_22/normal.jpg,15,778
../input/data/train/images/001515_female_Asian_56/incorrect_mask.jpg,10,779
../input/data/train/images/001515_female_Asian_56/mask2.jpg,4,779
../input/data/train/images/001515_female_Asian_56/normal.jpg,16,779
../input/data/train/images/001516_female_Asian_57/incorrect_mask.jpg,10,780
../input/data/train/images/001516_female_Asian_57/mask3.jpg,4,780
../input/data/train/images/001516_female_Asian_57/normal.jpg,16,780
../input/data/train/images/001517_female_Asian_60/incorrect_mask.jpg,11,781
../input/data/train/images/001517_female_Asian_60/mask1.jpg,5,781
../input/data/train/images/001517_female_Asian_60/mask2.jpg,5,781
../input/data/train/images/001517_female_Asian_60/mask3.jpg,5,781
../input/data/train/images/001517_female_Asian_60/mask4.jpg,5,781
../input/data/train/images/001517_female_Asian_60/mask5.jpg,5,781
../input/data/train/images/001517_female_Asian_60/normal.jpg,17,781
../input/data/train/images/001517-1_female_Asian_23/incorrect_mask.jpg,9,782
../input/data/train/images/001517-1_female_Asian_23/mask5.jpg,3,782
../input/data/train/images/001517-1_female_Asian_23/normal.jpg,15,782
../input/data/train/images/001518_male_Asian_60/incorrect_mask.jpg,8,783
../input/data/train/images/001518_male_Asian_60/mask1.jpg,2,783
../input/data/train/images/001518_male_Asian_60/mask2.jpg,2,783
../input/data/train/images/001518_male_Asian_60/mask3.jpg,2,783
../input/data/train/images/001518_male_Asian_60/mask4.jpg,2,783
../input/data/train/images/001518_male_Asian_60/mask5.jpg,2,783
../input/data/train/images/001518_male_Asian_60/normal.jpg,14,783
../input/data/train/images/001519_female_Asian_54/incorrect_mask.jpg,10,784
../input/data/train/images/001519_female_Asian_54/mask2.jpg,4,784
../input/data/train/images/001519_female_Asian_54/normal.jpg,16,784
../input/data/train/images/001520_female_Asian_47/incorrect_mask.jpg,10,785
../input/data/train/images/001520_female_Asian_47/mask1.jpg,4,785
../input/data/train/images/001520_female_Asian_47/normal.jpg,16,785
../input/data/train/images/001522_female_Asian_26/incorrect_mask.jpg,9,786
../input/data/train/images/001522_female_Asian_26/mask5.jpg,3,786
../input/data/train/images/001522_female_Asian_26/normal.jpg,15,786
../input/data/train/images/001523_male_Asian_28/incorrect_mask.jpg,6,787
../input/data/train/images/001523_male_Asian_28/mask2.jpg,0,787
../input/data/train/images/001523_male_Asian_28/normal.jpg,12,787
../input/data/train/images/001524_female_Asian_25/incorrect_mask.jpg,9,788
../input/data/train/images/001524_female_Asian_25/mask1.jpg,3,788
../input/data/train/images/001524_female_Asian_25/normal.jpg,15,788
../input/data/train/images/001525_female_Asian_60/incorrect_mask.jpg,11,789
../input/data/train/images/001525_female_Asian_60/mask1.jpg,5,789
../input/data/train/images/001525_female_Asian_60/mask2.jpg,5,789
../input/data/train/images/001525_female_Asian_60/mask3.jpg,5,789
../input/data/train/images/001525_female_Asian_60/mask4.jpg,5,789
../input/data/train/images/001525_female_Asian_60/mask5.jpg,5,789
../input/data/train/images/001525_female_Asian_60/normal.jpg,17,789
../input/data/train/images/001526_female_Asian_24/incorrect_mask.jpg,9,790
../input/data/train/images/001526_female_Asian_24/mask2.jpg,3,790
../input/data/train/images/001526_female_Asian_24/normal.jpg,15,790
../input/data/train/images/001527_female_Asian_60/incorrect_mask.jpg,11,791
../input/data/train/images/001527_female_Asian_60/mask1.jpg,5,791
../input/data/train/images/001527_female_Asian_60/mask2.jpg,5,791
../input/data/train/images/001527_female_Asian_60/mask3.jpg,5,791
../input/data/train/images/001527_female_Asian_60/mask4.jpg,5,791
../input/data/train/images/001527_female_Asian_60/mask5.jpg,5,791
../input/data/train/images/001527_female_Asian_60/normal.jpg,17,791
../input/data/train/images/001528_female_Asian_34/incorrect_mask.jpg,10,792
../input/data/train/images/001528_female_Asian_34/mask2.jpg,4,792
../input/data/train/images/001528_female_Asian_34/normal.jpg,16,792
../input/data/train/images/001529_female_Asian_25/incorrect_mask.jpg,9,793
../input/data/train/images/001529_female_Asian_25/mask1.jpg,3,793
../input/data/train/images/001529_female_Asian_25/normal.jpg,15,793
../input/data/train/images/001530_female_Asian_22/incorrect_mask.jpg,9,794
../input/data/train/images/001530_female_Asian_22/mask1.jpg,3,794
../input/data/train/images/001530_female_Asian_22/normal.jpg,15,794
../input/data/train/images/001531_female_Asian_26/incorrect_mask.jpg,9,795
../input/data/train/images/001531_female_Asian_26/mask2.jpg,3,795
../input/data/train/images/001531_female_Asian_26/normal.jpg,15,795
../input/data/train/images/001533_male_Asian_59/incorrect_mask.jpg,7,796
../input/data/train/images/001533_male_Asian_59/mask5.jpg,1,796
../input/data/train/images/001533_male_Asian_59/normal.jpg,13,796
../input/data/train/images/001534_male_Asian_20/incorrect_mask.jpg,6,797
../input/data/train/images/001534_male_Asian_20/mask2.jpg,0,797
../input/data/train/images/001534_male_Asian_20/normal.jpg,12,797
../input/data/train/images/001535_female_Asian_18/incorrect_mask.jpg,9,798
../input/data/train/images/001535_female_Asian_18/mask2.jpg,3,798
../input/data/train/images/001535_female_Asian_18/normal.jpg,15,798
../input/data/train/images/001536_male_Asian_56/incorrect_mask.jpg,7,799
../input/data/train/images/001536_male_Asian_56/mask4.jpg,1,799
../input/data/train/images/001536_male_Asian_56/normal.jpg,13,799
../input/data/train/images/001537_male_Asian_60/incorrect_mask.jpg,8,800
../input/data/train/images/001537_male_Asian_60/mask1.jpg,2,800
../input/data/train/images/001537_male_Asian_60/mask2.jpg,2,800
../input/data/train/images/001537_male_Asian_60/mask3.jpg,2,800
../input/data/train/images/001537_male_Asian_60/mask4.jpg,2,800
../input/data/train/images/001537_male_Asian_60/mask5.jpg,2,800
../input/data/train/images/001537_male_Asian_60/normal.jpg,14,800
../input/data/train/images/001538_male_Asian_55/incorrect_mask.jpg,7,801
../input/data/train/images/001538_male_Asian_55/mask3.jpg,1,801
../input/data/train/images/001538_male_Asian_55/normal.jpg,13,801
../input/data/train/images/001539_female_Asian_28/incorrect_mask.jpg,9,802
../input/data/train/images/001539_female_Asian_28/mask4.jpg,3,802
../input/data/train/images/001539_female_Asian_28/normal.jpg,15,802
../input/data/train/images/001540_male_Asian_60/incorrect_mask.jpg,8,803
../input/data/train/images/001540_male_Asian_60/mask1.jpg,2,803
../input/data/train/images/001540_male_Asian_60/mask2.jpg,2,803
../input/data/train/images/001540_male_Asian_60/mask3.jpg,2,803
../input/data/train/images/001540_male_Asian_60/mask4.jpg,2,803
../input/data/train/images/001540_male_Asian_60/mask5.jpg,2,803
../input/data/train/images/001540_male_Asian_60/normal.jpg,14,803
../input/data/train/images/001541_female_Asian_23/incorrect_mask.jpg,9,804
../input/data/train/images/001541_female_Asian_23/mask5.jpg,3,804
../input/data/train/images/001541_female_Asian_23/normal.jpg,15,804
../input/data/train/images/001542_female_Asian_25/incorrect_mask.jpg,9,805
../input/data/train/images/001542_female_Asian_25/mask2.jpg,3,805
../input/data/train/images/001542_female_Asian_25/normal.jpg,15,805
../input/data/train/images/001543_female_Asian_60/incorrect_mask.jpg,11,806
../input/data/train/images/001543_female_Asian_60/mask1.jpg,5,806
../input/data/train/images/001543_female_Asian_60/mask2.jpg,5,806
../input/data/train/images/001543_female_Asian_60/mask3.jpg,5,806
../input/data/train/images/001543_female_Asian_60/mask4.jpg,5,806
../input/data/train/images/001543_female_Asian_60/mask5.jpg,5,806
../input/data/train/images/001543_female_Asian_60/normal.jpg,17,806
../input/data/train/images/001544_female_Asian_25/incorrect_mask.jpg,9,807
../input/data/train/images/001544_female_Asian_25/mask1.jpg,3,807
../input/data/train/images/001544_female_Asian_25/normal.jpg,15,807
../input/data/train/images/001545_female_Asian_24/incorrect_mask.jpg,9,808
../input/data/train/images/001545_female_Asian_24/mask1.jpg,3,808
../input/data/train/images/001545_female_Asian_24/normal.jpg,15,808
../input/data/train/images/001546_male_Asian_26/incorrect_mask.jpg,6,809
../input/data/train/images/001546_male_Asian_26/mask1.jpg,0,809
../input/data/train/images/001546_male_Asian_26/normal.jpg,12,809
../input/data/train/images/001547_female_Asian_25/incorrect_mask.jpg,9,810
../input/data/train/images/001547_female_Asian_25/mask4.jpg,3,810
../input/data/train/images/001547_female_Asian_25/normal.jpg,15,810
../input/data/train/images/001548_female_Asian_24/incorrect_mask.jpg,9,811
../input/data/train/images/001548_female_Asian_24/mask4.jpg,3,811
../input/data/train/images/001548_female_Asian_24/normal.jpg,15,811
../input/data/train/images/001549_female_Asian_60/incorrect_mask.jpg,11,812
../input/data/train/images/001549_female_Asian_60/mask1.jpg,5,812
../input/data/train/images/001549_female_Asian_60/mask2.jpg,5,812
../input/data/train/images/001549_female_Asian_60/mask3.jpg,5,812
../input/data/train/images/001549_female_Asian_60/mask4.jpg,5,812
../input/data/train/images/001549_female_Asian_60/mask5.jpg,5,812
../input/data/train/images/001549_female_Asian_60/normal.jpg,17,812
../input/data/train/images/001550_male_Asian_28/incorrect_mask.jpg,6,813
../input/data/train/images/001550_male_Asian_28/mask5.jpg,0,813
../input/data/train/images/001550_male_Asian_28/normal.jpg,12,813
../input/data/train/images/001554_female_Asian_27/incorrect_mask.jpg,9,814
../input/data/train/images/001554_female_Asian_27/mask2.jpg,3,814
../input/data/train/images/001554_female_Asian_27/normal.jpg,15,814
../input/data/train/images/001555_female_Asian_59/incorrect_mask.jpg,10,815
../input/data/train/images/001555_female_Asian_59/mask4.jpg,4,815
../input/data/train/images/001555_female_Asian_59/normal.jpg,16,815
../input/data/train/images/001556_female_Asian_60/incorrect_mask.jpg,11,816
../input/data/train/images/001556_female_Asian_60/mask1.jpg,5,816
../input/data/train/images/001556_female_Asian_60/mask2.jpg,5,816
../input/data/train/images/001556_female_Asian_60/mask3.jpg,5,816
../input/data/train/images/001556_female_Asian_60/mask4.jpg,5,816
../input/data/train/images/001556_female_Asian_60/mask5.jpg,5,816
../input/data/train/images/001556_female_Asian_60/normal.jpg,17,816
../input/data/train/images/001557_female_Asian_23/incorrect_mask.jpg,9,817
../input/data/train/images/001557_female_Asian_23/mask2.jpg,3,817
../input/data/train/images/001557_female_Asian_23/normal.jpg,15,817
../input/data/train/images/001558_female_Asian_57/incorrect_mask.jpg,10,818
../input/data/train/images/001558_female_Asian_57/mask5.jpg,4,818
../input/data/train/images/001558_female_Asian_57/normal.jpg,16,818
../input/data/train/images/001560_female_Asian_58/incorrect_mask.jpg,10,819
../input/data/train/images/001560_female_Asian_58/mask3.jpg,4,819
../input/data/train/images/001560_female_Asian_58/normal.jpg,16,819
../input/data/train/images/001561_male_Asian_20/incorrect_mask.jpg,6,820
../input/data/train/images/001561_male_Asian_20/mask5.jpg,0,820
../input/data/train/images/001561_male_Asian_20/normal.jpg,12,820
../input/data/train/images/001562_female_Asian_18/incorrect_mask.jpg,9,821
../input/data/train/images/001562_female_Asian_18/mask4.jpg,3,821
../input/data/train/images/001562_female_Asian_18/normal.jpg,15,821
../input/data/train/images/001563_female_Asian_55/incorrect_mask.jpg,10,822
../input/data/train/images/001563_female_Asian_55/mask4.jpg,4,822
../input/data/train/images/001563_female_Asian_55/normal.jpg,16,822
../input/data/train/images/001564_male_Asian_22/incorrect_mask.jpg,6,823
../input/data/train/images/001564_male_Asian_22/mask4.jpg,0,823
../input/data/train/images/001564_male_Asian_22/normal.jpg,12,823
../input/data/train/images/001565_male_Asian_60/incorrect_mask.jpg,8,824
../input/data/train/images/001565_male_Asian_60/mask1.jpg,2,824
../input/data/train/images/001565_male_Asian_60/mask2.jpg,2,824
../input/data/train/images/001565_male_Asian_60/mask3.jpg,2,824
../input/data/train/images/001565_male_Asian_60/mask4.jpg,2,824
../input/data/train/images/001565_male_Asian_60/mask5.jpg,2,824
../input/data/train/images/001565_male_Asian_60/normal.jpg,14,824
../input/data/train/images/001566_female_Asian_26/incorrect_mask.jpg,9,825
../input/data/train/images/001566_female_Asian_26/mask3.jpg,3,825
../input/data/train/images/001566_female_Asian_26/normal.jpg,15,825
../input/data/train/images/001567_male_Asian_56/incorrect_mask.jpg,7,826
../input/data/train/images/001567_male_Asian_56/mask5.jpg,1,826
../input/data/train/images/001567_male_Asian_56/normal.jpg,13,826
../input/data/train/images/001568_male_Asian_60/incorrect_mask.jpg,8,827
../input/data/train/images/001568_male_Asian_60/mask1.jpg,2,827
../input/data/train/images/001568_male_Asian_60/mask2.jpg,2,827
../input/data/train/images/001568_male_Asian_60/mask3.jpg,2,827
../input/data/train/images/001568_male_Asian_60/mask4.jpg,2,827
../input/data/train/images/001568_male_Asian_60/mask5.jpg,2,827
../input/data/train/images/001568_male_Asian_60/normal.jpg,14,827
../input/data/train/images/001570_male_Asian_60/incorrect_mask.jpg,8,828
../input/data/train/images/001570_male_Asian_60/mask1.jpg,2,828
../input/data/train/images/001570_male_Asian_60/mask2.jpg,2,828
../input/data/train/images/001570_male_Asian_60/mask3.jpg,2,828
../input/data/train/images/001570_male_Asian_60/mask4.jpg,2,828
../input/data/train/images/001570_male_Asian_60/mask5.jpg,2,828
../input/data/train/images/001570_male_Asian_60/normal.jpg,14,828
../input/data/train/images/001572_female_Asian_26/incorrect_mask.jpg,9,829
../input/data/train/images/001572_female_Asian_26/mask5.jpg,3,829
../input/data/train/images/001572_female_Asian_26/normal.jpg,15,829
../input/data/train/images/001573_female_Asian_34/incorrect_mask.jpg,10,830
../input/data/train/images/001573_female_Asian_34/mask2.jpg,4,830
../input/data/train/images/001573_female_Asian_34/normal.jpg,16,830
../input/data/train/images/001574_female_Asian_34/incorrect_mask.jpg,10,831
../input/data/train/images/001574_female_Asian_34/mask3.jpg,4,831
../input/data/train/images/001574_female_Asian_34/normal.jpg,16,831
../input/data/train/images/001575_female_Asian_30/incorrect_mask.jpg,10,832
../input/data/train/images/001575_female_Asian_30/mask2.jpg,4,832
../input/data/train/images/001575_female_Asian_30/normal.jpg,16,832
../input/data/train/images/001576_female_Asian_24/incorrect_mask.jpg,9,833
../input/data/train/images/001576_female_Asian_24/mask5.jpg,3,833
../input/data/train/images/001576_female_Asian_24/normal.jpg,15,833
../input/data/train/images/001577_female_Asian_25/incorrect_mask.jpg,9,834
../input/data/train/images/001577_female_Asian_25/mask1.jpg,3,834
../input/data/train/images/001577_female_Asian_25/normal.jpg,15,834
../input/data/train/images/001578_male_Asian_56/incorrect_mask.jpg,7,835
../input/data/train/images/001578_male_Asian_56/mask5.jpg,1,835
../input/data/train/images/001578_male_Asian_56/normal.jpg,13,835
../input/data/train/images/001581_female_Asian_60/incorrect_mask.jpg,11,836
../input/data/train/images/001581_female_Asian_60/mask1.jpg,5,836
../input/data/train/images/001581_female_Asian_60/mask2.jpg,5,836
../input/data/train/images/001581_female_Asian_60/mask3.jpg,5,836
../input/data/train/images/001581_female_Asian_60/mask4.jpg,5,836
../input/data/train/images/001581_female_Asian_60/mask5.jpg,5,836
../input/data/train/images/001581_female_Asian_60/normal.jpg,17,836
../input/data/train/images/001582_female_Asian_59/incorrect_mask.jpg,10,837
../input/data/train/images/001582_female_Asian_59/mask3.jpg,4,837
../input/data/train/images/001582_female_Asian_59/normal.jpg,16,837
../input/data/train/images/001583_female_Asian_27/incorrect_mask.jpg,9,838
../input/data/train/images/001583_female_Asian_27/mask2.jpg,3,838
../input/data/train/images/001583_female_Asian_27/normal.jpg,15,838
../input/data/train/images/001583-1_female_Asian_19/incorrect_mask.jpg,9,839
../input/data/train/images/001583-1_female_Asian_19/mask3.jpg,3,839
../input/data/train/images/001583-1_female_Asian_19/normal.jpg,15,839
../input/data/train/images/001585_female_Asian_57/incorrect_mask.jpg,10,840
../input/data/train/images/001585_female_Asian_57/mask3.jpg,4,840
../input/data/train/images/001585_female_Asian_57/normal.jpg,16,840
../input/data/train/images/001586_female_Asian_18/incorrect_mask.jpg,9,841
../input/data/train/images/001586_female_Asian_18/mask1.jpg,3,841
../input/data/train/images/001586_female_Asian_18/normal.jpg,15,841
../input/data/train/images/001587_female_Asian_20/incorrect_mask.jpg,9,842
../input/data/train/images/001587_female_Asian_20/mask3.jpg,3,842
../input/data/train/images/001587_female_Asian_20/normal.jpg,15,842
../input/data/train/images/001588_female_Asian_18/incorrect_mask.jpg,9,843
../input/data/train/images/001588_female_Asian_18/mask1.jpg,3,843
../input/data/train/images/001588_female_Asian_18/normal.jpg,15,843
../input/data/train/images/001589_male_Asian_24/incorrect_mask.jpg,6,844
../input/data/train/images/001589_male_Asian_24/mask4.jpg,0,844
../input/data/train/images/001589_male_Asian_24/normal.jpg,12,844
../input/data/train/images/001590_female_Asian_18/incorrect_mask.jpg,9,845
../input/data/train/images/001590_female_Asian_18/mask4.jpg,3,845
../input/data/train/images/001590_female_Asian_18/normal.jpg,15,845
../input/data/train/images/001591_female_Asian_56/incorrect_mask.jpg,10,846
../input/data/train/images/001591_female_Asian_56/mask3.jpg,4,846
../input/data/train/images/001591_female_Asian_56/normal.jpg,16,846
../input/data/train/images/001592_male_Asian_59/incorrect_mask.jpg,7,847
../input/data/train/images/001592_male_Asian_59/mask5.jpg,1,847
../input/data/train/images/001592_male_Asian_59/normal.jpg,13,847
../input/data/train/images/001593_female_Asian_60/incorrect_mask.jpg,11,848
../input/data/train/images/001593_female_Asian_60/mask1.jpg,5,848
../input/data/train/images/001593_female_Asian_60/mask2.jpg,5,848
../input/data/train/images/001593_female_Asian_60/mask3.jpg,5,848
../input/data/train/images/001593_female_Asian_60/mask4.jpg,5,848
../input/data/train/images/001593_female_Asian_60/mask5.jpg,5,848
../input/data/train/images/001593_female_Asian_60/normal.jpg,17,848
../input/data/train/images/001594_male_Asian_58/incorrect_mask.jpg,7,849
../input/data/train/images/001594_male_Asian_58/mask1.jpg,1,849
../input/data/train/images/001594_male_Asian_58/normal.jpg,13,849
../input/data/train/images/001595_male_Asian_57/incorrect_mask.jpg,7,850
../input/data/train/images/001595_male_Asian_57/mask2.jpg,1,850
../input/data/train/images/001595_male_Asian_57/normal.jpg,13,850
../input/data/train/images/001596_male_Asian_26/incorrect_mask.jpg,6,851
../input/data/train/images/001596_male_Asian_26/mask4.jpg,0,851
../input/data/train/images/001596_male_Asian_26/normal.jpg,12,851
../input/data/train/images/001597_male_Asian_60/incorrect_mask.jpg,8,852
../input/data/train/images/001597_male_Asian_60/mask1.jpg,2,852
../input/data/train/images/001597_male_Asian_60/mask2.jpg,2,852
../input/data/train/images/001597_male_Asian_60/mask3.jpg,2,852
../input/data/train/images/001597_male_Asian_60/mask4.jpg,2,852
../input/data/train/images/001597_male_Asian_60/mask5.jpg,2,852
../input/data/train/images/001597_male_Asian_60/normal.jpg,14,852
../input/data/train/images/001598_female_Asian_60/incorrect_mask.jpg,11,853
../input/data/train/images/001598_female_Asian_60/mask1.jpg,5,853
../input/data/train/images/001598_female_Asian_60/mask2.jpg,5,853
../input/data/train/images/001598_female_Asian_60/mask3.jpg,5,853
../input/data/train/images/001598_female_Asian_60/mask4.jpg,5,853
../input/data/train/images/001598_female_Asian_60/mask5.jpg,5,853
../input/data/train/images/001598_female_Asian_60/normal.jpg,17,853
../input/data/train/images/001599_male_Asian_24/incorrect_mask.jpg,6,854
../input/data/train/images/001599_male_Asian_24/mask4.jpg,0,854
../input/data/train/images/001599_male_Asian_24/normal.jpg,12,854
../input/data/train/images/001600_male_Asian_23/incorrect_mask.jpg,6,855
../input/data/train/images/001600_male_Asian_23/mask1.jpg,0,855
../input/data/train/images/001600_male_Asian_23/normal.jpg,12,855
../input/data/train/images/001601_female_Asian_50/incorrect_mask.jpg,10,856
../input/data/train/images/001601_female_Asian_50/mask1.jpg,4,856
../input/data/train/images/001601_female_Asian_50/normal.jpg,16,856
../input/data/train/images/001603_male_Asian_23/incorrect_mask.jpg,6,857
../input/data/train/images/001603_male_Asian_23/mask5.jpg,0,857
../input/data/train/images/001603_male_Asian_23/normal.jpg,12,857
../input/data/train/images/001604_male_Asian_24/incorrect_mask.jpg,6,858
../input/data/train/images/001604_male_Asian_24/mask2.jpg,0,858
../input/data/train/images/001604_male_Asian_24/normal.jpg,12,858
../input/data/train/images/001606_female_Asian_24/incorrect_mask.jpg,9,859
../input/data/train/images/001606_female_Asian_24/mask5.jpg,3,859
../input/data/train/images/001606_female_Asian_24/normal.jpg,15,859
../input/data/train/images/001607_female_Asian_18/incorrect_mask.jpg,9,860
../input/data/train/images/001607_female_Asian_18/mask3.jpg,3,860
../input/data/train/images/001607_female_Asian_18/normal.jpg,15,860
../input/data/train/images/001608_female_Asian_19/incorrect_mask.jpg,9,861
../input/data/train/images/001608_female_Asian_19/mask2.jpg,3,861
../input/data/train/images/001608_female_Asian_19/normal.jpg,15,861
../input/data/train/images/001610_female_Asian_20/incorrect_mask.jpg,9,862
../input/data/train/images/001610_female_Asian_20/mask2.jpg,3,862
../input/data/train/images/001610_female_Asian_20/normal.jpg,15,862
../input/data/train/images/001611_male_Asian_23/incorrect_mask.jpg,6,863
../input/data/train/images/001611_male_Asian_23/mask3.jpg,0,863
../input/data/train/images/001611_male_Asian_23/normal.jpg,12,863
../input/data/train/images/001612_female_Asian_23/incorrect_mask.jpg,9,864
../input/data/train/images/001612_female_Asian_23/mask1.jpg,3,864
../input/data/train/images/001612_female_Asian_23/normal.jpg,15,864
../input/data/train/images/001614_female_Asian_44/incorrect_mask.jpg,10,865
../input/data/train/images/001614_female_Asian_44/mask3.jpg,4,865
../input/data/train/images/001614_female_Asian_44/normal.jpg,16,865
../input/data/train/images/001615_female_Asian_18/incorrect_mask.jpg,9,866
../input/data/train/images/001615_female_Asian_18/mask1.jpg,3,866
../input/data/train/images/001615_female_Asian_18/normal.jpg,15,866
../input/data/train/images/001616_female_Asian_40/incorrect_mask.jpg,10,867
../input/data/train/images/001616_female_Asian_40/mask2.jpg,4,867
../input/data/train/images/001616_female_Asian_40/normal.jpg,16,867
../input/data/train/images/001617_female_Asian_37/incorrect_mask.jpg,10,868
../input/data/train/images/001617_female_Asian_37/mask1.jpg,4,868
../input/data/train/images/001617_female_Asian_37/normal.jpg,16,868
../input/data/train/images/001619_female_Asian_19/incorrect_mask.jpg,9,869
../input/data/train/images/001619_female_Asian_19/mask1.jpg,3,869
../input/data/train/images/001619_female_Asian_19/normal.jpg,15,869
../input/data/train/images/001620_male_Asian_45/incorrect_mask.jpg,7,870
../input/data/train/images/001620_male_Asian_45/mask3.jpg,1,870
../input/data/train/images/001620_male_Asian_45/normal.jpg,13,870
../input/data/train/images/001621_female_Asian_34/incorrect_mask.jpg,10,871
../input/data/train/images/001621_female_Asian_34/mask1.jpg,4,871
../input/data/train/images/001621_female_Asian_34/normal.jpg,16,871
../input/data/train/images/001622_female_Asian_40/incorrect_mask.jpg,10,872
../input/data/train/images/001622_female_Asian_40/mask2.jpg,4,872
../input/data/train/images/001622_female_Asian_40/normal.jpg,16,872
../input/data/train/images/001623_female_Asian_19/incorrect_mask.jpg,9,873
../input/data/train/images/001623_female_Asian_19/mask3.jpg,3,873
../input/data/train/images/001623_female_Asian_19/normal.jpg,15,873
../input/data/train/images/001624_female_Asian_23/incorrect_mask.jpg,9,874
../input/data/train/images/001624_female_Asian_23/mask4.jpg,3,874
../input/data/train/images/001624_female_Asian_23/normal.jpg,15,874
../input/data/train/images/001625_male_Asian_60/incorrect_mask.jpg,8,875
../input/data/train/images/001625_male_Asian_60/mask1.jpg,2,875
../input/data/train/images/001625_male_Asian_60/mask2.jpg,2,875
../input/data/train/images/001625_male_Asian_60/mask3.jpg,2,875
../input/data/train/images/001625_male_Asian_60/mask4.jpg,2,875
../input/data/train/images/001625_male_Asian_60/mask5.jpg,2,875
../input/data/train/images/001625_male_Asian_60/normal.jpg,14,875
../input/data/train/images/001626_female_Asian_58/incorrect_mask.jpg,10,876
../input/data/train/images/001626_female_Asian_58/mask3.jpg,4,876
../input/data/train/images/001626_female_Asian_58/normal.jpg,16,876
../input/data/train/images/001628_female_Asian_55/incorrect_mask.jpg,10,877
../input/data/train/images/001628_female_Asian_55/mask2.jpg,4,877
../input/data/train/images/001628_female_Asian_55/normal.jpg,16,877
../input/data/train/images/001629_female_Asian_42/incorrect_mask.jpg,10,878
../input/data/train/images/001629_female_Asian_42/mask2.jpg,4,878
../input/data/train/images/001629_female_Asian_42/normal.jpg,16,878
../input/data/train/images/001630-1_female_Asian_34/incorrect_mask.jpg,10,879
../input/data/train/images/001630-1_female_Asian_34/mask3.jpg,4,879
../input/data/train/images/001630-1_female_Asian_34/normal.jpg,16,879
../input/data/train/images/001631_female_Asian_58/incorrect_mask.jpg,10,880
../input/data/train/images/001631_female_Asian_58/mask1.jpg,4,880
../input/data/train/images/001631_female_Asian_58/normal.jpg,16,880
../input/data/train/images/001632_female_Asian_58/incorrect_mask.jpg,10,881
../input/data/train/images/001632_female_Asian_58/mask4.jpg,4,881
../input/data/train/images/001632_female_Asian_58/normal.jpg,16,881
../input/data/train/images/001633_female_Asian_58/incorrect_mask.jpg,10,882
../input/data/train/images/001633_female_Asian_58/mask1.jpg,4,882
../input/data/train/images/001633_female_Asian_58/normal.jpg,16,882
../input/data/train/images/001635_male_Asian_45/incorrect_mask.jpg,7,883
../input/data/train/images/001635_male_Asian_45/mask1.jpg,1,883
../input/data/train/images/001635_male_Asian_45/normal.jpg,13,883
../input/data/train/images/001636_male_Asian_28/incorrect_mask.jpg,6,884
../input/data/train/images/001636_male_Asian_28/mask1.jpg,0,884
../input/data/train/images/001636_male_Asian_28/normal.jpg,12,884
../input/data/train/images/001637_female_Asian_34/incorrect_mask.jpg,10,885
../input/data/train/images/001637_female_Asian_34/mask1.jpg,4,885
../input/data/train/images/001637_female_Asian_34/normal.jpg,16,885
../input/data/train/images/001638_male_Asian_35/incorrect_mask.jpg,7,886
../input/data/train/images/001638_male_Asian_35/mask1.jpg,1,886
../input/data/train/images/001638_male_Asian_35/normal.jpg,13,886
../input/data/train/images/001639_male_Asian_18/incorrect_mask.jpg,6,887
../input/data/train/images/001639_male_Asian_18/mask5.jpg,0,887
../input/data/train/images/001639_male_Asian_18/normal.jpg,12,887
