ImageID,ans,type
../input/data/train/images/004478_female_Asian_60/normal.jpg,212,train
../input/data/train/images/006093_male_Asian_19/normal.jpg,200,train
../input/data/train/images/000244_female_Asian_56/mask4.jpg,011,train
../input/data/train/images/005106_female_Asian_54/incorrect_mask.jpg,111,train
../input/data/train/images/001766_female_Asian_53/incorrect_mask.jpg,111,train
../input/data/train/images/001718_male_Asian_55/mask3.jpg,001,val
../input/data/train/images/004283_male_Asian_60/normal.jpg,202,val
../input/data/train/images/005071_male_Asian_60/normal.jpg,202,train
../input/data/train/images/004386_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/006233_male_Asian_20/mask1.png,000,train
../input/data/train/images/001464_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/000224_female_Asian_56/mask2.jpg,011,train
../input/data/train/images/003032_female_Asian_20/mask1.jpg,010,train
../input/data/train/images/003239_female_Asian_20/mask5.jpg,010,train
../input/data/train/images/004213_female_Asian_60/normal.jpg,212,val
../input/data/train/images/001745_female_Asian_47/normal.jpg,211,val
../input/data/train/images/004482_male_Asian_53/incorrect_mask.jpg,101,train
../input/data/train/images/003434_male_Asian_50/incorrect_mask.jpg,101,train
../input/data/train/images/003879_female_Asian_51/normal.jpg,211,val
../input/data/train/images/001479_female_Asian_57/normal.jpg,211,train
../input/data/train/images/000243_female_Asian_58/normal.jpg,211,val
../input/data/train/images/006613_male_Asian_19/mask3.jpeg,000,train
../input/data/train/images/003756_female_Asian_48/normal.jpg,211,train
../input/data/train/images/001038_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/003664_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003712_male_Asian_60/normal.jpg,202,train
../input/data/train/images/001489_male_Asian_55/normal.jpg,201,train
../input/data/train/images/000613_male_Asian_51/normal.jpg,201,val
../input/data/train/images/004241_male_Asian_60/mask5.jpg,002,train
../input/data/train/images/006472_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/001727_male_Asian_28/normal.jpg,200,val
../input/data/train/images/003717_female_Asian_60/mask5.jpg,012,train
../input/data/train/images/001088_male_Asian_24/mask1.jpg,000,train
../input/data/train/images/006654_male_Asian_19/mask3.jpeg,000,train
../input/data/train/images/003734_male_Asian_55/incorrect_mask.jpg,101,train
../input/data/train/images/003748_male_Asian_50/normal.jpg,201,train
../input/data/train/images/001156_female_Asian_58/mask2.jpg,011,train
../input/data/train/images/006427_female_Asian_18/normal.jpg,210,train
../input/data/train/images/004081_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/004398_male_Asian_60/mask3.jpg,002,val
../input/data/train/images/001535_female_Asian_18/mask5.jpg,010,train
../input/data/train/images/004089_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/005444_male_Asian_25/normal.jpg,200,train
../input/data/train/images/000819_female_Asian_57/normal.jpg,211,val
../input/data/train/images/003819_female_Asian_50/normal.jpg,211,train
../input/data/train/images/004373_male_Asian_60/normal.jpg,202,train
../input/data/train/images/006207_male_Asian_19/incorrect_mask.png,100,train
../input/data/train/images/001525_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/004353_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/006611_male_Asian_20/mask2.jpeg,000,train
../input/data/train/images/005548_female_Asian_40/incorrect_mask.jpg,111,train
../input/data/train/images/000685_male_Asian_19/normal.jpg,200,train
../input/data/train/images/003766_male_Asian_38/mask2.jpg,001,train
../input/data/train/images/001785_male_Asian_26/incorrect_mask.jpg,100,val
../input/data/train/images/001761_male_Asian_44/mask2.jpg,001,val
../input/data/train/images/005446_female_Asian_60/normal.jpg,212,val
../input/data/train/images/000005_female_Asian_58/mask1.jpg,011,train
../input/data/train/images/003879_female_Asian_51/incorrect_mask.jpg,111,val
../input/data/train/images/003636_male_Asian_60/mask5.jpg,002,train
../input/data/train/images/003097_female_Asian_20/incorrect_mask.jpg,110,train
../input/data/train/images/003666_male_Asian_60/mask1.jpg,002,val
../input/data/train/images/001788_male_Asian_28/normal.jpg,200,train
../input/data/train/images/006713_male_Asian_19/mask5.jpg,000,train
../input/data/train/images/001335_male_Asian_30/incorrect_mask.jpg,101,train
../input/data/train/images/006385_male_Asian_19/normal.jpg,200,val
../input/data/train/images/006088_male_Asian_18/mask5.jpg,000,train
../input/data/train/images/004251_female_Asian_55/normal.jpg,211,train
../input/data/train/images/003307_female_Asian_19/mask2.jpg,010,train
../input/data/train/images/001895_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/004265_male_Asian_60/mask1.jpg,002,val
../input/data/train/images/003002_female_Asian_20/incorrect_mask.jpg,110,train
../input/data/train/images/004459_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/000269_male_Asian_56/normal.jpg,201,train
../input/data/train/images/003802_female_Asian_53/mask4.jpg,011,train
../input/data/train/images/001378_female_Asian_55/mask3.jpg,011,train
../input/data/train/images/000786_female_Asian_50/normal.jpg,211,train
../input/data/train/images/006676_male_Asian_20/incorrect_mask.jpg,100,train
../input/data/train/images/004264_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001752_male_Asian_53/normal.jpg,201,train
../input/data/train/images/006135_male_Asian_19/normal.png,200,train
../input/data/train/images/004485_male_Asian_57/incorrect_mask.jpg,101,train
../input/data/train/images/003502_male_Asian_41/incorrect_mask.jpg,101,train
../input/data/train/images/001186_female_Asian_50/normal.jpg,211,train
../input/data/train/images/004281_female_Asian_60/normal.jpg,212,train
../input/data/train/images/006057_female_Asian_19/incorrect_mask.png,110,train
../input/data/train/images/003066_female_Asian_19/incorrect_mask.jpg,110,train
../input/data/train/images/004254_female_Asian_53/mask4.jpg,011,train
../input/data/train/images/001480_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/000012_male_Asian_57/normal.jpg,201,train
../input/data/train/images/004088_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/000242_male_Asian_56/mask1.jpg,001,val
../input/data/train/images/005461_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003479_male_Asian_25/normal.jpg,200,train
../input/data/train/images/001457_male_Asian_59/mask3.jpg,001,train
../input/data/train/images/003771_male_Asian_55/mask5.jpg,001,train
../input/data/train/images/004317_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003488_male_Asian_50/normal.jpg,201,val
../input/data/train/images/003777_male_Asian_58/mask5.jpg,001,train
../input/data/train/images/003434_male_Asian_50/normal.jpg,201,train
../input/data/train/images/003859_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/001038-1_male_Asian_20/mask4.jpg,000,train
../input/data/train/images/000235_male_Asian_57/normal.jpg,201,val
../input/data/train/images/001133_male_Asian_56/incorrect_mask.jpg,101,train
../input/data/train/images/003152_female_Asian_19/mask2.jpg,010,train
../input/data/train/images/004476_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/001539_female_Asian_28/mask4.jpg,010,train
../input/data/train/images/003546_male_Asian_60/normal.jpg,202,train
../input/data/train/images/006397_male_Asian_19/normal.jpg,200,train
../input/data/train/images/003286_female_Asian_19/normal.jpg,210,train
../input/data/train/images/004291_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/000026_female_Asian_56/mask1.jpg,011,val
../input/data/train/images/003528_male_Asian_60/normal.jpg,202,train
../input/data/train/images/006480_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/004094_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/000309_male_Asian_29/incorrect_mask.jpg,100,train
../input/data/train/images/001864_female_Asian_26/incorrect_mask.jpg,110,train
../input/data/train/images/003617_male_Asian_56/normal.jpg,201,train
../input/data/train/images/003169_female_Asian_20/mask5.jpg,010,train
../input/data/train/images/001335_male_Asian_30/normal.jpg,201,train
../input/data/train/images/001282_female_Asian_18/mask3.jpg,010,val
../input/data/train/images/003007_female_Asian_19/incorrect_mask.jpg,110,val
../input/data/train/images/006471_female_Asian_18/mask3.jpg,010,train
../input/data/train/images/004398_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/006754_male_Asian_19/incorrect_mask.jpg,100,val
../input/data/train/images/001047-1_male_Asian_20/incorrect_mask.jpg,100,val
../input/data/train/images/004448_male_Asian_24/mask2.jpg,000,val
../input/data/train/images/001043_male_Asian_60/normal.jpg,202,train
../input/data/train/images/000815_female_Asian_51/normal.jpg,211,val
../input/data/train/images/001517_female_Asian_60/mask5.jpg,012,val
../input/data/train/images/005444_male_Asian_25/incorrect_mask.jpg,100,train
../input/data/train/images/001910_female_Asian_60/mask1.jpg,012,val
../input/data/train/images/005211_male_Asian_22/incorrect_mask.jpg,100,train
../input/data/train/images/003069_female_Asian_19/incorrect_mask.jpg,110,val
../input/data/train/images/006660_male_Asian_19/mask1.jpg,000,train
../input/data/train/images/001395_male_Asian_59/mask3.jpg,001,train
../input/data/train/images/004244_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001494_male_Asian_60/normal.jpg,202,val
../input/data/train/images/003710_female_Asian_60/mask2.jpg,012,val
../input/data/train/images/004252_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/000574_female_Asian_56/normal.jpg,211,train
../input/data/train/images/004212_female_Asian_59/incorrect_mask.jpg,111,train
../input/data/train/images/004459_female_Asian_60/normal.jpg,212,train
../input/data/train/images/004314_male_Asian_60/mask3.jpg,002,train
../input/data/train/images/003742_female_Asian_60/mask3.jpg,012,train
../input/data/train/images/004241_male_Asian_60/mask3.jpg,002,train
../input/data/train/images/003579_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/001725_female_Asian_25/normal.jpg,210,train
../input/data/train/images/001215_male_Asian_19/normal.jpg,200,train
../input/data/train/images/003843_male_Asian_55/mask1.jpg,001,train
../input/data/train/images/003713_female_Asian_55/mask5.jpg,011,train
../input/data/train/images/006751_male_Asian_20/normal.jpg,200,train
../input/data/train/images/000516_female_Asian_52/mask2.jpg,011,val
../input/data/train/images/003765_male_Asian_57/incorrect_mask.jpg,101,train
../input/data/train/images/004484_male_Asian_20/incorrect_mask.jpg,100,train
../input/data/train/images/005130_female_Asian_29/incorrect_mask.jpg,110,train
../input/data/train/images/006503_female_Asian_28/normal.jpeg,210,train
../input/data/train/images/001455_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/006406_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/001527_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/005282_male_Asian_19/normal.jpg,200,train
../input/data/train/images/003028_female_Asian_20/mask2.jpg,010,train
../input/data/train/images/004230_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/003564_male_Asian_60/normal.jpg,202,train
../input/data/train/images/005033_male_Asian_60/normal.jpg,202,val
../input/data/train/images/001143_female_Asian_35/incorrect_mask.jpg,111,train
../input/data/train/images/003454_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/005412_female_Asian_60/mask5.jpg,012,train
../input/data/train/images/001188_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/001496-1_male_Asian_21/incorrect_mask.jpg,100,train
../input/data/train/images/001253_male_Asian_24/mask4.jpg,000,train
../input/data/train/images/001793_female_Asian_25/normal.jpg,210,val
../input/data/train/images/001766_female_Asian_53/mask1.jpg,011,train
../input/data/train/images/005126_female_Asian_46/incorrect_mask.jpg,111,train
../input/data/train/images/006687_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/003719_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003003_female_Asian_18/mask4.jpg,010,train
../input/data/train/images/005033_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/003429_female_Asian_51/normal.jpg,211,val
../input/data/train/images/001592_male_Asian_59/incorrect_mask.jpg,101,train
../input/data/train/images/003196_female_Asian_20/mask2.jpg,010,train
../input/data/train/images/003832_male_Asian_55/mask2.jpg,001,train
../input/data/train/images/003278_female_Asian_20/normal.jpg,210,val
../input/data/train/images/005046_female_Asian_54/normal.jpg,211,val
../input/data/train/images/003715_male_Asian_60/mask4.jpg,002,val
../input/data/train/images/003955_male_Asian_41/normal.jpg,201,train
../input/data/train/images/006717_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/000001_female_Asian_45/normal.jpg,211,train
../input/data/train/images/003801_female_Asian_49/normal.jpg,211,train
../input/data/train/images/004276_female_Asian_60/normal.jpg,212,val
../input/data/train/images/003756_female_Asian_48/incorrect_mask.jpg,111,train
../input/data/train/images/001172_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/001503_male_Asian_27/incorrect_mask.jpg,100,train
../input/data/train/images/004314_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/004080_female_Asian_60/mask4.jpg,012,train
../input/data/train/images/006095_male_Asian_18/mask5.jpg,000,train
../input/data/train/images/003666_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/000044_female_Asian_58/normal.jpg,211,train
../input/data/train/images/004282_male_Asian_60/normal.jpg,202,train
../input/data/train/images/004233_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/006178_female_Asian_19/incorrect_mask.png,110,train
../input/data/train/images/001611_male_Asian_23/normal.jpg,200,train
../input/data/train/images/004321_female_Asian_59/normal.jpg,211,val
../input/data/train/images/001596_male_Asian_26/mask4.jpg,000,train
../input/data/train/images/006472_female_Asian_18/normal.jpg,210,train
../input/data/train/images/001593_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/001332_male_Asian_25/incorrect_mask.jpg,100,val
../input/data/train/images/000009_female_Asian_56/normal.jpg,211,val
../input/data/train/images/006379_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/000606_female_Asian_58/incorrect_mask.jpg,111,train
../input/data/train/images/004233_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003878_male_Asian_56/mask1.jpg,001,val
../input/data/train/images/006139_male_Asian_19/incorrect_mask.png,100,train
../input/data/train/images/006177_female_Asian_19/normal.png,210,train
../input/data/train/images/003736_female_Asian_60/normal.jpg,212,val
../input/data/train/images/004280_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/003366_female_Asian_20/mask5.jpg,010,train
../input/data/train/images/001488_female_Asian_57/mask4.jpg,011,train
../input/data/train/images/006568_female_Asian_19/mask5.jpg,010,train
../input/data/train/images/000814_male_Asian_56/incorrect_mask.jpg,101,val
../input/data/train/images/001179_male_Asian_54/mask2.jpg,001,val
../input/data/train/images/001648_male_Asian_50/incorrect_mask.jpg,101,train
../input/data/train/images/004088_female_Asian_60/mask3.jpg,012,val
../input/data/train/images/000012_male_Asian_57/incorrect_mask.jpg,101,train
../input/data/train/images/001049_female_Asian_55/mask4.jpg,011,train
../input/data/train/images/000512_female_Asian_55/normal.jpg,211,train
../input/data/train/images/004219_male_Asian_60/normal.jpg,202,train
../input/data/train/images/000626_female_Asian_57/mask3.jpg,011,train
../input/data/train/images/003617_male_Asian_56/incorrect_mask.jpg,101,train
../input/data/train/images/006476_female_Asian_18/normal.jpg,210,train
../input/data/train/images/003699_male_Asian_41/normal.jpg,201,train
../input/data/train/images/001137_male_Asian_24/mask4.jpg,000,train
../input/data/train/images/006463_female_Asian_18/normal.jpg,210,train
../input/data/train/images/003615_male_Asian_59/normal.jpg,201,train
../input/data/train/images/001739_male_Asian_29/mask2.jpg,000,val
../input/data/train/images/003827_female_Asian_60/mask4.jpg,012,train
../input/data/train/images/001248_female_Asian_26/normal.jpg,210,val
../input/data/train/images/003615_male_Asian_59/incorrect_mask.jpg,101,train
../input/data/train/images/006212_male_Asian_19/mask3.jpg,000,train
../input/data/train/images/001516_female_Asian_57/mask3.jpg,011,train
../input/data/train/images/000700_female_Asian_50/mask3.jpg,011,train
../input/data/train/images/003845_female_Asian_56/normal.jpg,211,val
../input/data/train/images/003367_female_Asian_19/incorrect_mask.jpg,110,train
../input/data/train/images/004226_female_Asian_60/normal.jpg,212,train
../input/data/train/images/005127_female_Asian_51/mask1.jpg,011,train
../input/data/train/images/003303_female_Asian_20/mask2.jpg,010,train
../input/data/train/images/003224_female_Asian_19/mask4.jpg,010,val
../input/data/train/images/001788_male_Asian_28/incorrect_mask.jpg,100,train
../input/data/train/images/001598_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/003955_male_Asian_41/incorrect_mask.jpg,101,train
../input/data/train/images/005025_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003764_female_Asian_49/normal.jpg,211,val
../input/data/train/images/003483_male_Asian_56/mask5.jpg,001,val
../input/data/train/images/001233_male_Asian_25/normal.jpg,200,train
../input/data/train/images/001067_male_Asian_24/incorrect_mask.jpg,100,train
../input/data/train/images/003557_female_Asian_51/normal.jpg,211,train
../input/data/train/images/003568_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/004219_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/004232_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/006503_female_Asian_28/incorrect_mask.jpeg,110,train
../input/data/train/images/001537_male_Asian_60/normal.jpg,202,val
../input/data/train/images/001172_female_Asian_60/normal.jpg,212,val
../input/data/train/images/000668_female_Asian_53/normal.jpg,211,train
../input/data/train/images/000759_female_Asian_57/mask2.jpg,011,train
../input/data/train/images/006651_male_Asian_19/mask4.jpeg,000,train
../input/data/train/images/005446_female_Asian_60/mask3.jpg,012,train
../input/data/train/images/003837_male_Asian_60/mask5.jpg,002,train
../input/data/train/images/006556_male_Asian_21/normal.jpg,200,train
../input/data/train/images/003524_male_Asian_56/normal.jpg,201,val
../input/data/train/images/001720_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/003440_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/004458_female_Asian_60/mask4.jpg,012,train
../input/data/train/images/004285_male_Asian_60/mask1.jpg,002,train
../input/data/train/images/005014_female_Asian_35/mask3.jpg,011,val
../input/data/train/images/001527_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001098_male_Asian_23/incorrect_mask.jpg,100,train
../input/data/train/images/000601_female_Asian_53/mask5.jpg,011,train
../input/data/train/images/003646_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/001540_male_Asian_60/mask2.jpg,002,val
../input/data/train/images/003265_female_Asian_20/normal.jpg,210,train
../input/data/train/images/005269_male_Asian_21/incorrect_mask.jpg,100,val
../input/data/train/images/005416_female_Asian_48/normal.jpg,211,train
../input/data/train/images/005010_female_Asian_27/normal.jpg,210,train
../input/data/train/images/000613_male_Asian_51/incorrect_mask.jpg,101,val
../input/data/train/images/005488_male_Asian_50/mask3.jpg,001,train
../input/data/train/images/001173_male_Asian_30/mask4.jpg,001,val
../input/data/train/images/004394_male_Asian_53/normal.jpg,201,train
../input/data/train/images/006139_male_Asian_19/normal.png,200,train
../input/data/train/images/006745_male_Asian_19/normal.jpg,200,train
../input/data/train/images/001395_male_Asian_59/normal.jpg,201,train
../input/data/train/images/001248_female_Asian_26/incorrect_mask.jpg,110,val
../input/data/train/images/001059_female_Asian_25/incorrect_mask.jpg,110,train
../input/data/train/images/003792_male_Asian_30/mask5.jpg,001,train
../input/data/train/images/001568_male_Asian_60/normal.jpg,202,val
../input/data/train/images/001574_female_Asian_34/normal.jpg,211,train
../input/data/train/images/003454_female_Asian_60/normal.jpg,212,train
../input/data/train/images/004260_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/001491_male_Asian_25/normal.jpg,200,val
../input/data/train/images/006710_male_Asian_19/normal.jpg,200,val
../input/data/train/images/005442_female_Asian_22/incorrect_mask.jpg,110,val
../input/data/train/images/003570_female_Asian_60/mask4.jpg,012,val
../input/data/train/images/003719_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/001417_male_Asian_58/normal.jpg,201,train
../input/data/train/images/001497_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/001656_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/003192_female_Asian_19/incorrect_mask.jpg,110,train
../input/data/train/images/001710_male_Asian_58/incorrect_mask.jpg,101,train
../input/data/train/images/001395_male_Asian_59/incorrect_mask.jpg,101,train
../input/data/train/images/004276_female_Asian_60/mask1.jpg,012,val
../input/data/train/images/001774-1_female_Asian_52/incorrect_mask.jpg,111,train
../input/data/train/images/001382_female_Asian_60/mask4.jpg,012,train
../input/data/train/images/001187-1_male_Asian_25/mask5.jpg,000,val
../input/data/train/images/004213_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/003442_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/000238_male_Asian_57/mask5.jpg,001,train
../input/data/train/images/000750_female_Asian_52/incorrect_mask.jpg,111,train
../input/data/train/images/006242_male_Asian_19/incorrect_mask.png,100,val
../input/data/train/images/001289_female_Asian_23/normal.jpg,210,train
../input/data/train/images/005468_female_Asian_26/mask3.jpg,010,train
../input/data/train/images/005126_female_Asian_46/mask5.jpg,011,train
../input/data/train/images/001060_female_Asian_25/incorrect_mask.jpg,110,train
../input/data/train/images/004385_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/001540_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/003571_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003092_female_Asian_20/incorrect_mask.jpg,110,train
../input/data/train/images/003748_male_Asian_50/incorrect_mask.jpg,101,train
../input/data/train/images/001444_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003695_male_Asian_49/mask4.jpg,001,train
../input/data/train/images/001047_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/004076_female_Asian_54/incorrect_mask.jpg,111,train
../input/data/train/images/003479_male_Asian_25/incorrect_mask.jpg,100,train
../input/data/train/images/001152_male_Asian_60/normal.jpg,202,train
../input/data/train/images/005489_female_Asian_43/incorrect_mask.jpg,111,train
../input/data/train/images/003666_male_Asian_60/mask5.jpg,002,train
../input/data/train/images/003483_male_Asian_56/incorrect_mask.jpg,101,train
../input/data/train/images/005270_male_Asian_20/incorrect_mask.jpg,100,train
../input/data/train/images/003515_male_Asian_49/normal.jpg,201,train
../input/data/train/images/003002_female_Asian_20/normal.jpg,210,train
../input/data/train/images/003715_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/004340_female_Asian_60/normal.jpg,212,train
../input/data/train/images/000293_female_Asian_57/mask2.jpg,011,train
../input/data/train/images/001084_female_Asian_26/normal.jpg,210,train
../input/data/train/images/000344_female_Asian_57/normal.jpg,211,val
../input/data/train/images/005028_male_Asian_52/mask5.jpg,001,train
../input/data/train/images/001077_male_Asian_19/normal.jpg,200,train
../input/data/train/images/004287_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/006427_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/005033_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/004279_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/001382_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/004458_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/004347_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/003646_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/005141_male_Asian_48/normal.jpg,201,train
../input/data/train/images/003326_female_Asian_20/normal.jpg,210,val
../input/data/train/images/001077_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/000663_female_Asian_57/mask5.jpg,011,val
../input/data/train/images/003642_male_Asian_59/normal.jpg,201,train
../input/data/train/images/005515_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/001040_male_Asian_30/incorrect_mask.jpg,101,train
../input/data/train/images/005483_female_Asian_45/normal.jpg,211,train
../input/data/train/images/004286_male_Asian_60/normal.jpg,202,val
../input/data/train/images/006751_male_Asian_20/incorrect_mask.jpg,100,train
../input/data/train/images/004429_male_Asian_18/normal.jpg,200,train
../input/data/train/images/001101_male_Asian_60/normal.jpg,202,train
../input/data/train/images/004418_male_Asian_20/mask2.jpg,000,train
../input/data/train/images/004093_female_Asian_58/incorrect_mask.jpg,111,train
../input/data/train/images/000733_female_Asian_56/incorrect_mask.jpg,111,train
../input/data/train/images/003448_female_Asian_54/normal.jpg,211,train
../input/data/train/images/006556_male_Asian_21/incorrect_mask.jpg,100,train
../input/data/train/images/004209_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/001332_male_Asian_25/normal.jpg,200,val
../input/data/train/images/005421_female_Asian_48/mask1.jpg,011,train
../input/data/train/images/001637_female_Asian_34/incorrect_mask.jpg,111,train
../input/data/train/images/003723_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/003817_male_Asian_54/normal.jpg,201,val
../input/data/train/images/001411_male_Asian_26/mask3.jpg,000,train
../input/data/train/images/004004_male_Asian_59/normal.jpg,201,train
../input/data/train/images/003772_female_Asian_60/normal.jpg,212,val
../input/data/train/images/005412_female_Asian_60/normal.jpg,212,train
../input/data/train/images/004226_female_Asian_60/mask5.jpg,012,train
../input/data/train/images/001573_female_Asian_34/normal.jpg,211,val
../input/data/train/images/005490_female_Asian_42/normal.jpg,211,train
../input/data/train/images/003563_male_Asian_60/normal.jpg,202,train
../input/data/train/images/004244_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/001012_female_Asian_18/normal.jpg,210,train
../input/data/train/images/005088_female_Asian_29/incorrect_mask.jpg,110,train
../input/data/train/images/006446_female_Asian_18/mask2.jpg,010,train
../input/data/train/images/006483_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/003442_female_Asian_60/normal.jpg,212,train
../input/data/train/images/006062_female_Asian_19/mask4.png,010,train
../input/data/train/images/001150_male_Asian_23/mask4.jpg,000,val
../input/data/train/images/001175_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003766_male_Asian_38/normal.jpg,201,train
../input/data/train/images/001597_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/005287_male_Asian_22/normal.jpg,200,train
../input/data/train/images/006093_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/004332_female_Asian_60/normal.jpg,212,train
../input/data/train/images/003672_male_Asian_58/incorrect_mask.jpg,101,train
../input/data/train/images/001639_male_Asian_18/mask4.jpg,000,train
../input/data/train/images/000565_female_Asian_35/normal.jpg,211,train
../input/data/train/images/003841_female_Asian_58/incorrect_mask.jpg,111,train
../input/data/train/images/001499_female_Asian_23/incorrect_mask.jpg,110,train
../input/data/train/images/000001_female_Asian_45/incorrect_mask.jpg,111,train
../input/data/train/images/004333_male_Asian_57/incorrect_mask.jpg,101,val
../input/data/train/images/003601_male_Asian_55/normal.jpg,201,train
../input/data/train/images/001843_male_Asian_19/mask4.jpg,000,val
../input/data/train/images/001477_male_Asian_57/normal.jpg,201,val
../input/data/train/images/003526_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/004287_female_Asian_60/normal.jpg,212,val
../input/data/train/images/003874_male_Asian_60/normal.jpg,202,val
../input/data/train/images/003109_female_Asian_20/normal.jpg,210,val
../input/data/train/images/003501_male_Asian_56/normal.jpg,201,val
../input/data/train/images/003720_male_Asian_54/normal.jpg,201,train
../input/data/train/images/001717_male_Asian_56/normal.jpg,201,train
../input/data/train/images/003646_male_Asian_60/normal.jpg,202,val
../input/data/train/images/001537_male_Asian_60/mask5.jpg,002,val
../input/data/train/images/004414_female_Asian_20/normal.jpg,210,train
../input/data/train/images/004286_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/006710_male_Asian_19/incorrect_mask.jpg,100,val
../input/data/train/images/001925_female_Asian_50/mask1.jpg,011,train
../input/data/train/images/003735_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/001722_male_Asian_30/mask1.jpg,001,val
../input/data/train/images/004088_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001141_male_Asian_23/incorrect_mask.jpg,100,train
